timesteps,mean_reward
1527,175.1168853846154
1528,175.1168853846154
1529,175.1168853846154
1530,175.1168853846154
1531,175.1168853846154
1532,175.1168853846154
1533,175.1168853846154
1534,175.1168853846154
1535,175.1168853846154
1536,175.1168853846154
1537,175.1168853846154
1538,175.1168853846154
1539,175.1168853846154
1540,175.1168853846154
1541,175.1168853846154
1542,175.1168853846154
1543,175.1168853846154
1544,175.1168853846154
1545,175.1168853846154
1546,175.1168853846154
1547,175.1168853846154
1548,175.1168853846154
1549,175.1168853846154
1550,175.1168853846154
1551,175.1168853846154
1552,181.87207085714286
1553,181.87207085714286
1554,181.87207085714286
1555,181.87207085714286
1556,181.87207085714286
1557,181.87207085714286
1558,181.87207085714286
1559,181.87207085714286
1560,181.87207085714286
1561,181.87207085714286
1562,181.87207085714286
1563,181.87207085714286
1564,181.87207085714286
1565,181.87207085714286
1566,181.87207085714286
1567,181.87207085714286
1568,181.87207085714286
1569,181.87207085714286
1570,181.87207085714286
1571,181.87207085714286
1572,181.87207085714286
1573,181.87207085714286
1574,181.87207085714286
1575,181.87207085714286
1576,181.87207085714286
1577,181.87207085714286
1578,181.87207085714286
1579,181.87207085714286
1580,181.87207085714286
1581,181.87207085714286
1582,181.87207085714286
1583,181.87207085714286
1584,181.87207085714286
1585,181.87207085714286
1586,181.87207085714286
1587,181.87207085714286
1588,181.87207085714286
1589,181.87207085714286
1590,181.87207085714286
1591,181.87207085714286
1592,181.87207085714286
1593,181.87207085714286
1594,181.87207085714286
1595,181.87207085714286
1596,181.87207085714286
1597,181.87207085714286
1598,181.87207085714286
1599,181.87207085714286
1600,181.87207085714286
1601,181.87207085714286
1602,181.87207085714286
1603,181.87207085714286
1604,181.87207085714286
1605,181.87207085714286
1606,181.87207085714286
1607,181.87207085714286
1608,181.87207085714286
1609,181.87207085714286
1610,181.87207085714286
1611,181.87207085714286
1612,181.87207085714286
1613,181.87207085714286
1614,181.87207085714286
1615,181.87207085714286
1616,181.87207085714286
1617,181.87207085714286
1618,181.87207085714286
1619,181.87207085714286
1620,181.87207085714286
1621,181.87207085714286
1622,181.87207085714286
1623,181.87207085714286
1624,181.87207085714286
1625,181.87207085714286
1626,181.87207085714286
1627,181.87207085714286
1628,181.87207085714286
1629,181.87207085714286
1630,181.87207085714286
1631,181.87207085714286
1632,181.87207085714286
1633,181.87207085714286
1634,181.87207085714286
1635,181.87207085714286
1636,181.87207085714286
1637,181.87207085714286
1638,181.87207085714286
1639,181.87207085714286
1640,181.87207085714286
1641,181.87207085714286
1642,181.87207085714286
1643,181.87207085714286
1644,181.87207085714286
1645,181.87207085714286
1646,181.87207085714286
1647,181.87207085714286
1648,181.87207085714286
1649,181.87207085714286
1650,181.87207085714286
1651,181.87207085714286
1652,181.87207085714286
1653,181.87207085714286
1654,181.87207085714286
1655,181.87207085714286
1656,181.87207085714286
1657,181.87207085714286
1658,181.87207085714286
1659,181.87207085714286
1660,181.87207085714286
1661,181.87207085714286
1662,181.87207085714286
1663,181.87207085714286
1664,181.87207085714286
1665,181.87207085714286
1666,181.87207085714286
1667,181.87207085714286
1668,181.87207085714286
1669,181.87207085714286
1670,181.87207085714286
1671,181.87207085714286
1672,181.87207085714286
1673,181.87207085714286
1674,181.87207085714286
1675,181.87207085714286
1676,181.87207085714286
1677,181.87207085714286
1678,181.87207085714286
1679,181.87207085714286
1680,181.87207085714286
1681,181.87207085714286
1682,181.87207085714286
1683,181.87207085714286
1684,181.87207085714286
1685,181.87207085714286
1686,181.87207085714286
1687,181.87207085714286
1688,181.87207085714286
1689,181.87207085714286
1690,181.87207085714286
1691,181.87207085714286
1692,181.87207085714286
1693,181.87207085714286
1694,181.87207085714286
1695,181.87207085714286
1696,181.87207085714286
1697,181.87207085714286
1698,181.87207085714286
1699,181.87207085714286
1700,181.87207085714286
1701,181.87207085714286
1702,181.87207085714286
1703,181.87207085714286
1704,181.87207085714286
1705,181.87207085714286
1706,181.87207085714286
1707,181.87207085714286
1708,181.87207085714286
1709,181.87207085714286
1710,181.87207085714286
1711,181.87207085714286
1712,181.87207085714286
1713,181.87207085714286
1714,181.87207085714286
1715,181.87207085714286
1716,181.87207085714286
1717,181.87207085714286
1718,181.87207085714286
1719,181.87207085714286
1720,181.87207085714286
1721,181.87207085714286
1722,181.87207085714286
1723,181.87207085714286
1724,181.87207085714286
1725,181.87207085714286
1726,181.87207085714286
1727,181.87207085714286
1728,181.87207085714286
1729,181.87207085714286
1730,181.87207085714286
1731,181.87207085714286
1732,181.87207085714286
1733,181.87207085714286
1734,191.53244033333334
1735,191.53244033333334
1736,191.53244033333334
1737,191.53244033333334
1738,191.53244033333334
1739,191.53244033333334
1740,191.53244033333334
1741,191.53244033333334
1742,191.53244033333334
1743,191.53244033333334
1744,191.53244033333334
1745,191.53244033333334
1746,191.53244033333334
1747,191.53244033333334
1748,191.53244033333334
1749,191.53244033333334
1750,191.53244033333334
1751,191.53244033333334
1752,191.53244033333334
1753,191.53244033333334
1754,191.53244033333334
1755,191.53244033333334
1756,191.53244033333334
1757,191.53244033333334
1758,191.53244033333334
1759,191.53244033333334
1760,191.53244033333334
1761,191.53244033333334
1762,191.53244033333334
1763,191.53244033333334
1764,191.53244033333334
1765,191.53244033333334
1766,191.53244033333334
1767,191.53244033333334
1768,191.53244033333334
1769,191.53244033333334
1770,191.53244033333334
1771,191.53244033333334
1772,191.53244033333334
1773,191.53244033333334
1774,191.53244033333334
1775,191.53244033333334
1776,191.53244033333334
1777,191.53244033333334
1778,191.53244033333334
1779,191.53244033333334
1780,191.53244033333334
1781,191.53244033333334
1782,191.53244033333334
1783,191.53244033333334
1784,191.53244033333334
1785,191.53244033333334
1786,191.53244033333334
1787,191.53244033333334
1788,191.53244033333334
1789,191.53244033333334
1790,191.53244033333334
1791,191.53244033333334
1792,191.53244033333334
1793,191.53244033333334
1794,191.53244033333334
1795,191.53244033333334
1796,191.53244033333334
1797,191.53244033333334
1798,191.53244033333334
1799,191.53244033333334
1800,191.53244033333334
1801,191.53244033333334
1802,191.53244033333334
1803,191.53244033333334
1804,191.53244033333334
1805,191.53244033333334
1806,191.53244033333334
1807,191.53244033333334
1808,191.53244033333334
1809,191.53244033333334
1810,191.53244033333334
1811,191.53244033333334
1812,191.53244033333334
1813,191.53244033333334
1814,191.53244033333334
1815,191.53244033333334
1816,191.53244033333334
1817,191.53244033333334
1818,191.53244033333334
1819,191.53244033333334
1820,191.53244033333334
1821,191.53244033333334
1822,191.53244033333334
1823,188.3262444375
1824,188.3262444375
1825,188.3262444375
1826,188.3262444375
1827,188.3262444375
1828,188.3262444375
1829,188.3262444375
1830,188.3262444375
1831,188.3262444375
1832,188.3262444375
1833,188.3262444375
1834,188.3262444375
1835,188.3262444375
1836,188.3262444375
1837,188.3262444375
1838,188.3262444375
1839,188.3262444375
1840,188.3262444375
1841,188.3262444375
1842,188.3262444375
1843,188.3262444375
1844,188.3262444375
1845,188.3262444375
1846,188.3262444375
1847,188.3262444375
1848,188.3262444375
1849,188.3262444375
1850,188.3262444375
1851,188.3262444375
1852,188.3262444375
1853,188.3262444375
1854,188.3262444375
1855,188.3262444375
1856,188.3262444375
1857,188.3262444375
1858,188.3262444375
1859,188.3262444375
1860,188.3262444375
1861,188.3262444375
1862,188.3262444375
1863,188.3262444375
1864,188.3262444375
1865,188.3262444375
1866,188.3262444375
1867,188.3262444375
1868,188.3262444375
1869,188.3262444375
1870,188.3262444375
1871,188.3262444375
1872,188.3262444375
1873,188.3262444375
1874,188.3262444375
1875,188.3262444375
1876,188.3262444375
1877,188.3262444375
1878,188.3262444375
1879,188.3262444375
1880,188.3262444375
1881,188.3262444375
1882,188.3262444375
1883,188.3262444375
1884,188.3262444375
1885,188.3262444375
1886,188.3262444375
1887,188.3262444375
1888,188.3262444375
1889,188.3262444375
1890,188.3262444375
1891,188.3262444375
1892,188.3262444375
1893,188.3262444375
1894,188.3262444375
1895,188.3262444375
1896,188.3262444375
1897,188.3262444375
1898,188.3262444375
1899,188.3262444375
1900,188.3262444375
1901,188.3262444375
1902,188.3262444375
1903,188.3262444375
1904,188.3262444375
1905,188.3262444375
1906,188.3262444375
1907,188.3262444375
1908,188.3262444375
1909,188.3262444375
1910,188.3262444375
1911,188.3262444375
1912,188.3262444375
1913,188.3262444375
1914,188.3262444375
1915,188.3262444375
1916,188.3262444375
1917,186.11314094117648
1918,186.11314094117648
1919,186.11314094117648
1920,186.11314094117648
1921,186.11314094117648
1922,186.11314094117648
1923,186.11314094117648
1924,186.11314094117648
1925,186.11314094117648
1926,186.11314094117648
1927,186.11314094117648
1928,186.11314094117648
1929,186.11314094117648
1930,186.11314094117648
1931,186.11314094117648
1932,186.11314094117648
1933,186.11314094117648
1934,186.11314094117648
1935,186.11314094117648
1936,186.11314094117648
1937,186.11314094117648
1938,186.11314094117648
1939,186.11314094117648
1940,186.11314094117648
1941,186.11314094117648
1942,186.11314094117648
1943,186.11314094117648
1944,186.11314094117648
1945,186.11314094117648
1946,186.11314094117648
1947,186.11314094117648
1948,186.11314094117648
1949,186.11314094117648
1950,186.11314094117648
1951,186.11314094117648
1952,186.11314094117648
1953,186.11314094117648
1954,186.11314094117648
1955,186.11314094117648
1956,186.11314094117648
1957,186.11314094117648
1958,186.11314094117648
1959,186.11314094117648
1960,186.11314094117648
1961,186.11314094117648
1962,186.11314094117648
1963,186.11314094117648
1964,186.11314094117648
1965,186.11314094117648
1966,186.11314094117648
1967,186.11314094117648
1968,186.11314094117648
1969,186.11314094117648
1970,186.11314094117648
1971,186.11314094117648
1972,186.11314094117648
1973,186.11314094117648
1974,186.11314094117648
1975,186.11314094117648
1976,186.11314094117648
1977,186.11314094117648
1978,186.11314094117648
1979,186.11314094117648
1980,186.11314094117648
1981,186.11314094117648
1982,186.11314094117648
1983,186.11314094117648
1984,186.11314094117648
1985,186.11314094117648
1986,186.11314094117648
1987,186.11314094117648
1988,186.11314094117648
1989,186.11314094117648
1990,186.11314094117648
1991,186.11314094117648
1992,186.11314094117648
1993,186.11314094117648
1994,186.11314094117648
1995,186.11314094117648
1996,186.11314094117648
1997,186.11314094117648
1998,186.11314094117648
1999,186.11314094117648
2000,186.11314094117648
2001,186.11314094117648
2002,186.11314094117648
2003,186.11314094117648
2004,186.11314094117648
2005,186.11314094117648
2006,186.11314094117648
2007,186.11314094117648
2008,186.11314094117648
2009,186.11314094117648
2010,186.11314094117648
2011,186.11314094117648
2012,186.11314094117648
2013,186.11314094117648
2014,186.11314094117648
2015,186.11314094117648
2016,186.11314094117648
2017,186.11314094117648
2018,186.11314094117648
2019,186.11314094117648
2020,186.11314094117648
2021,186.11314094117648
2022,186.11314094117648
2023,185.3442173888889
2024,185.3442173888889
2025,185.3442173888889
2026,185.3442173888889
2027,185.3442173888889
2028,185.3442173888889
2029,185.3442173888889
2030,185.3442173888889
2031,185.3442173888889
2032,185.3442173888889
2033,185.3442173888889
2034,185.3442173888889
2035,185.3442173888889
2036,185.3442173888889
2037,185.3442173888889
2038,185.3442173888889
2039,185.3442173888889
2040,185.3442173888889
2041,185.3442173888889
2042,185.3442173888889
2043,185.3442173888889
2044,185.3442173888889
2045,185.3442173888889
2046,185.3442173888889
2047,185.3442173888889
2048,185.3442173888889
